id_user,country,area,subareas,degrees,wage_aspiration,currency,current_wage,change_cities,language,years_experience,months_experience,wish_role_name,work_modality,hardskills
280,Colombia,DISEÑO,DISEÑO GRÁFICO,,1800000.0,COP,,,INGLÉS A1 - BÁSICO,,,"DISEÑADOR GRÁFICO,DISEÑADOR DE ANIMACIÓN,DISEÑADOR GRÁFICO JR",Medio tiempo,"CINEMA 4D,3D MAX,ADOBE AFTER EFFECTS,PHOTOSHOP,ADOBE ILLUSTRATOR,ADOBE INDESIGN,BLENDER,CREACIÓN DE CONTENIDOS,ANIMACION"
281,Colombia,DISEÑO,DISEÑO GRÁFICO,,2000000.0,COP,,,INGLÉS B1 - INTERMEDIO,1,,EDITOR CONTENIDO REDES SOCIALES,Prácticas Laborales,"ADOBE PREMIERE,ADOBE ILLUSTRATOR,PHOTOSHOP"
282,Colombia,DISEÑO,DISEÑO GRÁFICO,,3000000.0,COP,,"BOGOTA,MEDELLIN",INGLÉS C1 - AVANZADO,1,9,"COPYWRITER,REDACTORA DE CONTENIDO,COMUNICADORA SOCIAL,TRADUCTORA,REDACTORA DE PRENSA",Indiferente,"PRODUCCIÓN AUDIOVISUAL,ADOBE CREATIVE SUITE,REDACCIÓN DE ARTÍCULOS,FOTOGRAFÍA,COPYWRITING,PHOTOSHOP,ADOBE ILLUSTRATOR"
283,Colombia,DISEÑO,DISEÑO GRÁFICO,,2500000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,3,,"DISEÑADOR DE MARCA,DISEÑADORA GRÁFICA,BRAND DESIGNER,DISEÑADOR VISUAL ,VISUAL DESIGNER",Medio tiempo,"INDESIGN,IDENTIDAD DE MARCA,DISEÑO GRÁFICO,DISEÑO DE MARCA,DISEÑO DE CAMPAÑAS,DISEÑO DE INTERFAZ,ADOBE ILLUSTRATOR,PHOTOSHOP,ADOBE CREATIVE SUITE,BRANDING"
284,Colombia,DISEÑO,DISEÑO GRÁFICO,,3500000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,10,,"DISEÑADOR GRÁFICO,DISEÑADOR DE MARCA,DISEÑADOR MULTIMEDIA,SOCIAL MEDIA GRAPHIC DESIGN,SENIOR GRAPHIC,GRAPHIC DESIGN",Medio tiempo,"FILMORA,ADOBE ILLUSTRATOR,PHOTOSHOP,CANVA,FIGMA"
285,Colombia,DISEÑO,DISEÑO GRÁFICO,,1800000.0,COP,1500000.0,,INGLÉS A2 - PRE INTERMEDIO,,,"DISEÑADOR GRÁFICO,COMMUNITY MANAGER",Prácticas Laborales,"DISEÑO GRÁFICO,ADMINISTRACIÓN DE PERSONAL,DIGITAL MARKETING,E-COMMERCE,COMMUNITY MANAGER"
286,Colombia,DISEÑO,DISEÑO GRÁFICO,,2500000.0,COP,,,INGLÉS C1 - AVANZADO,8,,"DISEÑADOR DE ANIMACIÓN,DISEÑADOR GRÁFICO,BRANDING",Indiferente,"DISEÑO GRÁFICO,BRANDING,WEB DESIGN,REDES SOCIALES,MOTION GRAPHICS,ANIMACION,EDICIÓN,FOTOGRAFÍA,PRODUCCIÓN AUDIOVISUAL,ADOBE CREATIVE SUITE"
287,Colombia,DISEÑO,DISEÑO GRÁFICO,,2500000.0,COP,1200000.0,"CARTAGENA,RIOHACHA,BARRANQUILLA",INGLÉS A2 - PRE INTERMEDIO,2,,"DISEÑADOR GRÁFICO,COMMUNITY MANAGER",Indiferente,"PREMIER PRO,COMUNICACIÓN Y MEDIOS,DISEÑO GRÁFICO,REDES SOCIALES,DISEÑO DE MARCA,DISEÑO DE PRODUCTO,ADOBE ILLUSTRATOR,PHOTOSHOP,ADOBE INDESIGN,ADOBE AFTER EFFECTS"
288,Colombia,DISEÑO,DISEÑO GRÁFICO,,3000000.0,COP,3000000.0,,INGLÉS A1 - BÁSICO,9,4,"COMMUNITY MANAGER,ESTRATEGA DIGITAL,DISEÑADOR GRÁFICO,ESPECIALISTA EN REDES SOCIALES,ESPECIALISTA CREATIVO",Medio tiempo,"DISEÑO DE PIEZAS GRÁFICAS,ESTRATEGIA DE CONTENIDO,LITOGRAFIA,COMUNICACIÓN DE MARCA,BRANDING,WORDPRESS,ADOBE CREATIVE SUITE,DISEÑO GRÁFICO,REDES SOCIALES,FOTOGRAFÍA"
289,Colombia,DISEÑO,DISEÑO GRÁFICO,,5000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,6,6,"DISEÑADOR GRÁFICO,PUBLICISTA",Indiferente,"ADOBE ILLUSTRATOR,ADOBE AFTER EFFECTS,PHOTOSHOP,ADOBE INDESIGN,ADOBE PREMIERE,FACEBOOK ADS,SOCIAL MEDIA,MOTION GRAPHICS,DISEÑO GRÁFICO"
290,Colombia,DISEÑO,DISEÑO GRÁFICO,,1800000.0,COP,,BARRANQUILLA,INGLÉS B1 - INTERMEDIO,,,"DISEÑADOR GRÁFICO,DISEÑADOR GRAFICO JUNIOR",Medio tiempo,"WONDERSHARE FILMORA,ADOBE ILLUSTRATOR,CSS,PHOTOSHOP,ADOBE AFTER EFFECTS,HTML5,VISUAL STUDIO,SONY VEGAS PRO"
291,Colombia,DISEÑO,DISEÑO GRÁFICO,,2500000.0,COP,,BOGOTA,INGLÉS B1 - INTERMEDIO,5,,"DISEÑADOR GRÁFICO,DISEÑADOR SENIOR,EDITOR DE VIDEO,DISEÑO GRÁFICO",Medio tiempo,"EDICION DE VIDEO,DISEÑO GRÁFICO,COMMUNITY MANAGER,ADOBE ILLUSTRATOR,ADOBE AFTER EFFECTS,ADOBE PREMIERE,PHOTOSHOP"
292,México,DISEÑO,DISEÑO GRÁFICO,,15000.0,MXN,,,"INGLÉS B2 - INTERMEDIO ALTO,FRANCÉS A1 - BÁSICO,ITALIANO A1 - BÁSICO",1.0,5.0,"COMMUNITY MANAGER,DISEÑADOR GRÁFICO, COORDINADOR MARKETING DIGITAL, DIGITAL MANAGER, MARKETING PROJECT MANAGER",Medio tiempo,"CREACIÓN DE CONTENIDO,ADOBE ILLUSTRATOR,PHOTOSHOP,PROCREATE,USER FLOW,SCRUM,ADOBE INDESIGN,FIGMA,WORDPRESS,COREL DRAW"
293,Colombia,DISEÑO,DISEÑO GRÁFICO,,3500000.0,COP,,,INGLÉS C1 - AVANZADO,8,12,"DIRECTOR DE ARTE,LIDER DE ARTE,DISEÑADOR GRÁFICO SR",Medio tiempo,"PROGRE,ADOBE ILLUSTRATOR,PHOTOSHOP,CSS,ADOBE CREATIVE SUITE,ADOBE AFTER EFFECTS,ADOBE PREMIERE"
294,Colombia,DISEÑO,DISEÑO GRÁFICO,,2500000.0,COP,,"MEDELLIN,BARRANQUILLA,BUCARAMANGA,CARTAGENA,CALI,PEREIRA","INGLÉS C1 - AVANZADO,FRANCÉS B2 - INTERMEDIO ALTO",1,,"DISEÑADOR GRÁFICO,DISEÑADOR DE EMPAQUE,DISEÑADOR DE ANIMACIÓN,DISEÑADOR DE CONTENIDO",Indiferente,"ADOBE ILLUSTRATOR,PHOTOSHOP,COREL DRAW,PROCREATE,ADOBE PREMIERE,CANVA,ADOBE AFTER EFFECTS"
295,Colombia,DISEÑO,"DISEÑO GRÁFICO,DISEÑO DE SERVICIO",,5000000.0,COP,,,INGLÉS B1 - INTERMEDIO,10,11,"DISEÑADORA GRAFICA,DISEÑADORA SENIOR,CREADORA DE IMAGEN,DISEÑADORA DE LOGOTIPO,DISEÑADORA DE IMAGEN",Medio tiempo,"ADOBE PHOTOSHOP,ADOBE ILLUSTRATOR,ADOBE CREATIVE SUITE,CERTIFIED ENGLISH,ADOBE AFTER EFFECTS"
296,Colombia,DISEÑO,"DISEÑO GRÁFICO,DISEÑO DE SERVICIO",,3500000.0,COP,,,INGLÉS B1 - INTERMEDIO,4,,"EDITOR AUDIOVISUAL,DISEÑADORA GRAFICA,EDITOR DE VIDEOS,PRODUCTORA AUDIOVISUAL,CREADORA DE CONTENIDO AUDIOVISUAL",Medio tiempo,"DISEÑO GRÁFICO,PRODUCCIÓN AUDIOVISUAL,ADOBE AUDITION,ADOBE AFTER EFFECTS,ADOBE PREMIERE,PHOTOSHOP,ADOBE ILLUSTRATOR,COMUNICACIÓN Y MEDIOS,COMUNICACION CORPORATIVA"
297,Colombia,DISEÑO,"DISEÑO GRÁFICO,DISEÑO DE SERVICIO",,2000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,,,"DISEÑADOR GRÁFICO,DISEÑADOR DE MARCA",Indiferente,"DISEÑO,DISEÑO GRÁFICO,DISEÑO DE MARCA,DISEÑO CENTRADO EN EL USUARIO,ADOBE ILLUSTRATOR,PHOTOSHOP,3D MAX"
298,Colombia,DISEÑO,"DISEÑO GRÁFICO,UX/UI",,3900000.0,COP,,"MEDELLIN,BARRANQUILLA,SANTA MARTA",INGLÉS A1 - BÁSICO,6,,"DISEÑADOR GRÁFICO, LÍDER GRÁFICO,LÍDER DE DISEÑO GRÁFICO,DISEÑO GRÁFICO,DISEÑO",Medio tiempo,"RETOQUE FOTOGRAFICO,ADOBE CREATIVE SUITE,CREACIÓN DE CONTENIDOS,DISEÑO GRÁFICO,DISEÑO WEB,FOTOGRAFÍA,SOCIAL MEDIA,VISUAL DESIGN,BTL"
299,Colombia,DISEÑO,"DISEÑO GRÁFICO,UX/UI",,1800000.0,COP,,,INGLÉS B1 - INTERMEDIO,4,,"DISEÑADOR DE MARCA,DISEÑADOR GRÁFICO,DISEÑADOR UX/UI,DISEÑADOR GRÁFICO Y PUBLICITARIO,DISEÑADOR DE CONTENIDO DIGITALES,DISEÑADOR CREATIVO JUNIOR",Medio tiempo,"BRANDING,WEB DESIGN,DISEÑO UX,FIGMA,ADOBE INDESIGN,ADOBE ILLUSTRATOR,PHOTOSHOP,BRAND COMMUNICATION,DISEÑO GRÁFICO,LIGHTROOM"
300,Colombia,DISEÑO,"DISEÑO GRÁFICO,UX/UI",,2100000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,4,,"DISEÑADOR UX/UI,DISEÑADOR DE ANIMACIÓN,ANIMADOR 3D",Medio tiempo,"ADOBE CREATIVE SUITE,ADOBE ILLUSTRATOR,PHOTOSHOP,ADOBE AFTER EFFECTS,ADOBE PREMIERE,BLENDER,FIGMA,DISEÑO GRÁFICO,DISEÑO UI"
301,Colombia,DISEÑO,"DISEÑO GRÁFICO,UX/UI",,3000000.0,COP,1800000.0,,INGLÉS B2 - INTERMEDIO ALTO,2,,DISEÑADOR GRÁFICO,Medio tiempo,"UX/UI,FIGMA,ADOBE CREATIVE SUITE,BRANDING,DESIGN SYSTEMS,JIRA,DESIGN THINKING,SCRUM"
302,Colombia,DISEÑO,"DISEÑO GRÁFICO,DISEÑO INDUSTRIAL",,6000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,7,,"DESIGN MANAGEMENT,CONTENT DESIGNER,DIRECTOR CREATIVO",Medio tiempo,"RHINOCEROS,VRAY,ADOBE ILLUSTRATOR,ADOBE INDESIGN,PHOTOSHOP,3D MAX,FIGMA,CANVA"
303,Colombia,DISEÑO,"DISEÑO GRÁFICO,DISEÑO INDUSTRIAL",,2800000.0,COP,,,INGLÉS B1 - INTERMEDIO,5,,"DISEÑADOR GRÁFICO,DISEÑADOR DE MARCA,DISEÑADOR,ILUSTRADOR,LIDER DE DISEÑO,FOTÓGRAFO",Indiferente,"ILUSTRACION ,VIDEO,ADOBE CREATIVE SUITE,FOTOGRAFÍA,EDICIÓN,PHOTOSHOP,ADOBE ILLUSTRATOR,ADOBE INDESIGN,3D MAX,DISEÑO DE MARCA"
304,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,2000000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,,,"ANALISTA DE DATOS,ANALISTA DATOS DE NEGOCIO,ANALISTA BI,ANALISTA DE INFORMACIÓN Y DATOS,ANALISTA BUSINESS INTELIGENCE",Tiempo completo," DATA ANALYST,ETL,LOOKER STUDIO,PYTHON AVANZADO,MYSQL,POSTGRESSQL,MICROSOFT EXCEL,POWER BI,VISUALIZACIÓN DE DATOS,SQL"
305,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,4500000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,1,8,"INGENIERO MACHINE LEARNING,INGENIERO DE DATOS ,PYTHON DEVELOPER JUNIOR,DATA SCIENCE ,DATA ENGINEER",Medio tiempo,"PYTHON INTERMEDIO,MACHINE LEARNING,SQL,MYSQL,MATLAB,DJANGO,AWS,GITHUB"
306,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,2800000.0,COP,,,INGLÉS C1 - AVANZADO,1,6,"ANALISTA DE DATOS,DATA SCIENTIST",Indiferente,"INVESTIGACIÓN,BASES DATOS,REDACCIÓN DE ARTÍCULOS,ANÁLISIS DE DATOS,ECONOMETRIA"
307,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,2500000.0,COP,,,INGLÉS C1 - AVANZADO,4,,"CIENTIFICO DE DATOS ,INGENIERO DE DATOS ,INGENIERO MACHINE LEARNING,ANALISTA DE DATOS NEGOCIO",Medio tiempo,"PYTHON AVANZADO,JAVASCRIPT,HTML,CSS,MONGO DB,SQL,MYSQL,MACHINE LEARNING,DATA ANALYSIS,BIG DATA"
308,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,5000000.0,COP,,"BOGOTA,CIUDAD DE MEXICO,SANTIAGO,BUENOS AIRES",INGLÉS B2 - INTERMEDIO ALTO,0,0,"CIENTIFICO DE DATOS ,INGENIERO DE DATOS ,INGENIERO MACHINE LEARNING,ANALISTA DE DATOS NEGOCIO,ESPECIALISTA DE CIENCIA DE DATOS",Indiferente,"PYTHON,SQL,R,PANDAS,TENSOR FLOW,KERAS ,AZURE,AZURE DATA FACTORY,MATLAB,LINUX"
309,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,7000000.0,COP,,MEDELLIN,INGLÉS C1 - AVANZADO,1,,"CIENTIFICO DE DATOS ,DATA SCIENTIST",Indiferente,"SQL,PYTHON,MACHINE LEARNING,PANDAS,SKLEARN,NUMPY,AUTOMATIZACIÓN,ANÁLISIS DE DATOS"
310,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,6000000.0,COP,,,INGLÉS C1 - AVANZADO,3,,"CIENTIFICO DE DATOS ,DATA SCIENTIST",Medio tiempo,"DATA SCIENCE,PYTHON,SQL,POWER BI"
311,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,3500000.0,COP,,"MEDELLIN,BOGOTA,CALI",INGLÉS B2 - INTERMEDIO ALTO,,,"INGENIERO DE DATOS ,DATA SCIENCE,DATA ANALYST,DATA ENGINEER,MACHINE LEARNING,ANÁLISIS DE DATOS ",Medio tiempo,"DATA ANALYTICS,DATA SCIENCE,DATA VIZ,PYTHON,POWER BI,MYSQL,MACHINE LEARNING,DOCKER"
312,Colombia,TECNOLOGÍA,DATA SCIENCE/DATA ENGINEER,,2800000.0,COP,,"MEDELLIN,CIUDAD DE MEXICO,CALI,BARRANQUILLA,TUNJA,JUAREZ",INGLÉS B1 - INTERMEDIO,,,"ANALISTA DE DATOS NEGOCIO,CIENTIFICO DE DATOS ,DATA ANALITICS JUNIOR,DATA ANALITICS ,DATA SCIENTIST JR",Indiferente,"PYTHON,SQL,VBA"
313,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,DEVOPS",,6000000.0,COP,,MEDELLIN,INGLÉS C1 - AVANZADO,3,3,"INGENIERO DE DATOS ,IT SUPPORT SPECIALIST,IT SUPPORT ENGINEER,INFORMATION TECHNOLOGY SUPPORT ENGINEER,INGENIERO DE SOPORTE",Prácticas Laborales,"SCCM,ACTIVE DIRECTORY,CMD,PYTHON,AZURE,REDES,BASH,DATA ANALYSIS,PANDAS,NUMPY"
314,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,DEVOPS",,6000000.0,COP,8500000.0,,INGLÉS C2 - EXCELENTE,1,,"IT JUNIOR,DATA ANALYST,DATA SCIENTIST,SOFTWARE DEVELOPER ,SQL DATA BASE MANAGER",Indiferente,"SQL,PROGRAMACIÓN,PYTHON INTERMEDIO,JAVA,USABILITY TESTING,GESTIÓN DE PROYECTOS,MICROSOFT EXCEL,GOOGLE DATA STUDIO,BASES DE DATOS"
315,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,PRODUCT MANAGEMENT",,20000000.0,COP,,"BOGOTA,CALI,MEDELLIN","INGLÉS A1 - BÁSICO,PORTUGUÉS B1 - INTERMEDIO",5.0,1.0,"INGENIERO DE DATOS ,CHIEF PRODUCT OFFICER, PRODUCT MANAGEMENT, SENIOR PRODUCT MANAGER, DATA SCIENCE,CTO",Prácticas Laborales," INGLES C1,GOOGLE CLOUD,PRODUCT MANAGEMENT,PYTHON AVANZADO,SCRUM,PANDAS,GOOGLE BIGQUERY,MACHINE LEARNING,TENSOR FLOW"
316,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,5500000.0,COP,,"MEDELLIN,BOGOTA","INGLÉS C2 - EXCELENTE,ESPAÑOL C2 - EXCELENTE",1,3,"ANALISTA DE DATOS NEGOCIO,BUSINESS INTELLIGENCE ,POWER BI",Medio tiempo,"POWER BI,SQL,POSTGRESSQL,AWS,GOOGLE ANALYTICS,MACROS EXCEL,KNIME Y PENTAHO,BIZAGI,GOOGLE DATA STUDIO"
317,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,3000000.0,COP,,"VILLAVICENCIO,BOGOTA,CARTAGENA,MEDELLIN,PAMPLONA,BARRANQUILLA",INGLÉS A2 - PRE INTERMEDIO,0,3,ANALISTA DE DATOS NEGOCIO,Indiferente,"POWER BI,POWER QUERY,POWER PIVOT,PYTHON,SQL,STATA,MACROS EXCEL,ANÁLISIS DE DATOS,DATA ANALYSIS,DATA ANALYTICS"
318,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,3500000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,5,6,"CIENTIFICO DE DATOS ,ANALISTA DE DATOS",Medio tiempo,"GOOGLE ANALYTICS,ESTADISTICA,GOOGLE DATA STUDIO,MICROSOFT EXCEL,PYTHON,VISUALIZACIÓN DE DATOS,POWER POINT,SQL,MICROSTRATEGY,ANÁLISIS DE DATOS"
319,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,4500000.0,COP,,"MEDELLIN,CALI,MANIZALES",INGLÉS A2 - PRE INTERMEDIO,12,,"ANALISTA DE DATOS NEGOCIO,BUSSINES INTELIGENCE ,COORDINADOR DE DATOS,ANALISTA POWERBI,CONSULTOR BI",Prácticas Laborales,"MICROSOFT EXCEL,SQL SERVER INTEGRATION SERVICES,POWER BI,MICROSTRATEGY,OFFICE SUITE,SAS GUIDE"
320,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,3000000.0,COP,,,INGLÉS C1 - AVANZADO,,,"ANALISTA DE DATOS NEGOCIO,ADMINISTRADOR BASE DE DATOS,ANALISTA DE DATOS,DATAMARSHALL,ANALISTA DE INTELIGENCIA DE NEGOCIOS,ANALISTA DE BIG DATA",Prácticas Laborales,"SQL,POWER BI,PYTHON,MICROSOFT EXCEL,C++,MYSQL,BIG DATA,ESTADISTICA"
321,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,2000000.0,COP,,,INGLÉS B1 - INTERMEDIO,5,,,Indiferente,"FACEBOOK ADS,META ADS,MICROSOFT EXCEL,DIGITAL MARKETING,GOOGLE ANALYTICS,PYTHON,SQL,POWER BI"
322,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,3000000.0,COP,,BOGOTA,INGLÉS C1 - AVANZADO,2,,"ANALISTA DE DATOS NEGOCIO,ANALISTA DE NEGOCIO,ANALISTA DE MARKETING,ANALISTA DE MARCA ,CIENTIFICO DE DATOS ",Indiferente,"PYTHON INTERMEDIO,MICROSOFT EXCEL,SQL,PANDAS,NUMPY,ANÁLISIS DE DATOS,DATA ANALYTICS,VISUALIZACIÓN DE DATOS,TABLEAU,POWER BI"
323,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,3000000.0,COP,1200000.0,,INGLÉS B2 - INTERMEDIO ALTO,1,,"ANALISTA DE DATOS NEGOCIO,DATA ANALYST ",Prácticas Laborales,"PYTHON INTERMEDIO,MICROSOFT EXCEL,MACROS EXCEL,SQL,MACHINE LEARNING,POWER BI,ESTADISTICA,VISUALIZACIÓN DE DATOS,ANÁLISIS DE DATOS"
324,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,3000000.0,COP,,"CARTAGENA,BOGOTA,BARRANQUILLA",INGLÉS B1 - INTERMEDIO,2,0,"ANALISTA DE DATOS NEGOCIO,ANALISTA DE NEGOCIO,ANALISTA DE INTELIGENCIA DE NEGOCIOS ,ANALISTA DE INFORMACION,ANALISTA DE DATOS",Prácticas Laborales,"MICROSOFT EXCEL,POWER BI,GOOGLE DATA STUDIO,PYTHON,TABLEAU,SQL"
325,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,9000000.0,COP,,,INGLÉS C1 - AVANZADO,8,,"CIENTIFICO DE DATOS ,ESPECIALISTA EN COMPORTAMIENTO,SR CLINICAL DATA SCIENTIST,BEHAVIORAL CHANGE SPECIALIST,SR DATA COORDINATOR",Medio tiempo,DATA SCIENCE
326,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,7000000.0,COP,,,INGLÉS C1 - AVANZADO,3,5,"CIENTIFICO DE DATOS ,INGENIERO MACHINE LEARNING,ANALISTA DE DATOS NEGOCIO",Prácticas Laborales,"PYTHON AVANZADO,MYSQL,POWER BI,PROGRAMACIÓN,MACHINE LEARNING,ANÁLISIS DE DATOS,BUSINESS INTELLIGENCE,INTELIGENCIA DE MERCADO,BILINGÜE"
327,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,15000000.0,COP,,,INGLÉS B1 - INTERMEDIO,9,,"BI ANALYST SENIOR,BUSINESS INTELLIGENCE",Medio tiempo,
328,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,7000000.0,COP,,,INGLÉS A1 - BÁSICO,3,2,"ANALISTA DE DATOS NEGOCIO,CIENTIFICO DE DATOS ,INGENIERO MACHINE LEARNING,INGENIERO DE DATOS ,INGENIERO BIG DATA",Medio tiempo,"POWER BI,AZURE,SQL,MACHINE LEARNING,AZURE DATA FACTORY,AZURE DATA LAKE,PYTHON,JUPYTER,ANÁLISIS DE DATOS,ENTENDIMIENTO DE MODELOS DE NEGOCIO"
329,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,2500000.0,COP,,"BOGOTA,MEDELLIN,CALI",INGLÉS B1 - INTERMEDIO,5,,"INGENIERO DE DATOS ,ANALISTA DE DATOS NEGOCIO,ANALISTA DE DATOS,ANALISTA BI",Indiferente,"ANÁLISIS DE DATOS,BIG DATA,BASES DE DATOS,SQL,POWER BI,PYTHON,MICROSOFT EXCEL,R"
330,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,3500000.0,COP,,,INGLÉS B1 - INTERMEDIO,10,0,"ANALISTA DE DATOS NEGOCIO,ANALISTA DE INTELIGENCIA DE NEGOCIOS",Prácticas Laborales,"PYTHON,SQL,POWER BI,TABLEAU"
331,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,7000000.0,COP,,,INGLÉS B1 - INTERMEDIO,10,,"DIRECTOR DE DATA,JEFE INTELIGENCIA DE DATOS,CONSULTOR BI",Medio tiempo,"POWER BI,MICROSOFT EXCEL,PROGRAMACIÓN ORIENTADA A OBJETOS,PROGRAMACIÓN,DESARROLLO DE SOFTWARE,ANÁLISIS DE DATOS,LIDERAZGO,NEGOCIACIÓN"
332,Colombia,TECNOLOGÍA,"DATA SCIENCE/DATA ENGINEER,BUSINESS INTELLIGENCE",,9000000.0,COP,,BOGOTA,INGLÉS A2 - PRE INTERMEDIO,10,,"GERENTE DE PROYECTO,CIENTIFICO DE DATOS ,ANALISTA DE DATOS NEGOCIO,INGENIERO DE DATOS ,GERENTE DE OPERACIONES,DIRECTOR DE DATA,DIRECTOR DE TECNOLOGIA",Medio tiempo,"GERENCIA DE PROYECTOS,BUSINESS INTELLIGENCE,POWER BI,PMP,LIDERAZGO,ANÁLISIS DE DATOS,DATA ANALYSIS,DATA SCIENCE,TRABAJO EN EQUIPO,MANEJO DE EQUIPOS"
333,Colombia,MERCADEO,COPYWRITING,,2000000.0,COP,,,"INGLÉS C1 - AVANZADO,FRANCÉS B1 - INTERMEDIO",,,"COPYWRITER,COPYWRITER JUNIOR,CREATIVE COPYWRITER,REDACTOR,REDACTOR CREATIVO",Indiferente,"MICROSOFT OFFICE,REDACCIÓN Y ORTOGRAFIA,MARKETING DIGITAL,COPYWRITING,MICROSOFT EXCEL,CANVA,WORD"
334,Colombia,MERCADEO,COPYWRITING,,2000000.0,COP,,"IBAGUE,NEIVA",INGLÉS A2 - PRE INTERMEDIO,3,,PERIODISTA,Medio tiempo,"PERIODISMO,COMUNICACIÓN Y MEDIOS,COMMUNITY MANAGER,REDES SOCIALES,REDACCIÓN Y ORTOGRAFIA,REDACCIÓN DE ARTÍCULOS,ENTREVISTAS"
335,Colombia,MERCADEO,"COPYWRITING,COMMUNITY MANAGEMENT",,3000000.0,COP,,,INGLÉS C1 - AVANZADO,1,,"ESPECIALISTA AUDIOVISUAL,ASISTENTE DE PRODUCCIÓN,ASISTENTE DE PRODUCCIÓN AUDIOVISUAL,PRODUCTION,VIDEO EDITING,AUDIO EDITING",Indiferente,"PARRILLAS DE CONTENIDO,REALIZACIÓN DE SCRIPTS,PRODUCCIÓN AUDIOVISUAL,EDICIÓN,JIRA,MICROSOFT EXCEL,ADOBE CREATIVE SUITE,ADOBE AFTER EFFECTS,PHOTOSHOP,ENTREVISTAS"
336,Colombia,MERCADEO,"COPYWRITING,PR Y COMUNICACIONES",,2000000.0,COP,,,INGLÉS B1 - INTERMEDIO,,,"ANALISTA DE COMUNICACIONES,PROFESIONAL EN COMUNICACIONES,COMUNICADORA ORGANIZACIONAL,CREADORA DE CONTENIDO,COMUNICACIÓN SOCIAL",Prácticas Laborales,"LIGTHROOM ,CREACIÓN DE CONTENIDOS,GESTIÓN DE EVENTOS,GESTION DE PRODUCTOS DIGITALES,REDACCIÓN Y ORTOGRAFIA,ESTRATEGIA DIGITAL Y PAUTA,CANVA,GOOGLE DOCS,MICROSOFT OFFICE"
